date, sle_roaming_v2_impact_dist_by_site_c|aws|eu|flink-lag
2021-07-29 14:13:30,286.0399780429086
2021-07-29 14:14:00,1190.491071168292
2021-07-29 14:14:30,2016.5989726967377
2021-07-29 14:15:00,2845.40200876385
2021-07-29 14:15:30,85.23743756139982
2021-07-29 14:16:00,996.3480112977817
2021-07-29 14:16:30,1801.2691172149994
2021-07-29 14:17:00,2651.093031808377
2021-07-29 14:17:30,3444.113884717481
2021-07-29 14:18:00,678.2361151568211
2021-07-29 14:18:30,1466.3669460082842
2021-07-29 14:19:00,2271.0832308481617
2021-07-29 14:19:30,2994.9125297814085
2021-07-29 14:20:00,429.7558675804054
2021-07-29 14:20:30,1227.9777822481044
2021-07-29 14:21:00,2064.4963923475707
2021-07-29 14:21:30,2889.947405618958
2021-07-29 14:22:00,721.4867297117311
2021-07-29 14:22:30,2018.8285822258813
2021-07-29 14:23:00,2844.623162114903
2021-07-29 14:23:30,3607.847144911914
2021-07-29 14:24:00,839.9298020572272
2021-07-29 14:24:30,1655.5029377880007
2021-07-29 14:25:00,2454.452881470325
2021-07-29 14:25:30,3257.6570031201554
2021-07-29 14:26:00,611.8332708657862
2021-07-29 14:26:30,1468.638127053297
2021-07-29 14:27:00,2317.0496859258797
2021-07-29 14:27:30,3179.9489905985524
2021-07-29 14:28:00,422.7275544346654
2021-07-29 14:28:30,1259.2654539831462
2021-07-29 14:29:00,2097.1312475256123
2021-07-29 14:29:30,2905.4476128174747
2021-07-29 14:30:00,219.43152776094493
2021-07-29 14:30:30,1086.3924031766535
2021-07-29 14:31:00,1888.5933019772058
2021-07-29 14:31:30,2729.972835987432
2021-07-29 14:32:00,3510.7211199165995
2021-07-29 14:32:30,1240.6504066371922
2021-07-29 14:33:00,2471.1497727848455
2021-07-29 14:33:30,3309.6158664485197
2021-07-29 14:34:00,697.7167773701988
2021-07-29 14:34:30,1539.778787526801
2021-07-29 14:35:00,2348.0138550662555
2021-07-29 14:35:30,3090.898481203851
2021-07-29 14:36:00,384.1132472429374
2021-07-29 14:36:30,1239.641102963166
2021-07-29 14:37:00,2027.1626595907485
2021-07-29 14:37:30,2838.306366771236
2021-07-29 14:38:00,216.72733343719838
2021-07-29 14:38:30,1019.111089239998
2021-07-29 14:39:00,1805.7425141297235
2021-07-29 14:39:30,2593.8333911436953
2021-07-29 14:40:00,3374.0605949257306
2021-07-29 14:40:30,775.0708567643546
2021-07-29 14:41:00,1544.6623494387431
2021-07-29 14:41:30,2313.9658247106877
2021-07-29 14:42:00,1858.2791588847651
2021-07-29 14:42:30,1453.5621295277556
2021-07-29 14:43:00,2280.8669565412088
2021-07-29 14:43:30,3098.814061912564
2021-07-29 14:44:00,497.2451889343768
2021-07-29 14:44:30,1420.9153455600804
2021-07-29 14:45:00,2198.7729445677383
2021-07-29 14:45:30,2990.683334196402
2021-07-29 14:46:00,262.165016904982
2021-07-29 14:46:30,999.6491607735351
2021-07-29 14:47:00,1831.0399534237986
2021-07-29 14:47:30,2548.4751171990597
2021-07-29 14:48:00,69.54946116676325
2021-07-29 14:48:30,826.9360824242165
2021-07-29 14:49:00,1575.5817367117854
2021-07-29 14:49:30,2309.331221158277
2021-07-29 14:50:00,3046.3483562331903
2021-07-29 14:50:30,642.0940852916879
2021-07-29 14:51:00,1392.5655801956093
2021-07-29 14:51:30,2183.8923352192055
2021-07-29 14:52:00,2973.0767737102783
2021-07-29 14:52:30,454.60386130130746
2021-07-29 14:53:00,1295.6632996565213
2021-07-29 14:53:30,2474.0528497867945
2021-07-29 14:54:00,278.3101310477142
2021-07-29 14:54:30,1084.3507724601925
2021-07-29 14:55:00,1865.968634152902
2021-07-29 14:55:30,2638.9519250656895
2021-07-29 14:56:00,104.54929870158797
2021-07-29 14:56:30,854.3706572690411
2021-07-29 14:57:00,1595.4955286856325
2021-07-29 14:57:30,2406.289655837317
2021-07-29 14:58:00,3169.41268557776
2021-07-29 14:58:30,705.525710007891
2021-07-29 14:59:00,1433.4150275917639
2021-07-29 14:59:30,2242.888432153029
2021-07-29 15:00:00,2965.702287494789
2021-07-29 15:00:30,533.8154458141497
2021-07-29 15:01:00,1341.560126433841
2021-07-29 15:01:30,2118.469653289718
2021-07-29 15:02:00,2926.4009012393963
2021-07-29 15:02:30,384.89652077296057
2021-07-29 15:03:00,1195.8495067110107
2021-07-29 15:03:30,1995.0910769652487
2021-07-29 15:04:00,2831.849546545177
2021-07-29 15:04:30,553.332516036089
2021-07-29 15:05:00,1811.7685562832598
2021-07-29 15:05:30,2577.4766221894292
2021-07-29 15:06:00,3349.8815421218105
2021-07-29 15:06:30,757.4269068167841
2021-07-29 15:07:00,1575.3069438724053
2021-07-29 15:07:30,2301.039010258653
2021-07-29 15:08:00,3069.6396919481417
2021-07-29 15:08:30,481.46365140357864
2021-07-29 15:09:00,1222.0166313457469
2021-07-29 15:09:30,1993.3682301607369
2021-07-29 15:10:00,2748.881766040869
2021-07-29 15:10:30,318.2604810223925
2021-07-29 15:11:00,1079.0470415565435
2021-07-29 15:11:30,1841.6999649680909
2021-07-29 15:12:00,2603.2851257744355
2021-07-29 15:12:30,104.95730080721818
2021-07-29 15:13:00,885.9116625096781
2021-07-29 15:13:30,1664.3182877024078
2021-07-29 15:14:00,2413.108340728978
2021-07-29 15:14:30,1929.8282080929703
2021-07-29 15:15:00,1420.7301829756964
2021-07-29 15:15:30,2151.5581871206064
2021-07-29 15:16:00,2910.2438813276367
2021-07-29 15:16:30,444.2762415884076
2021-07-29 15:17:00,1184.647686876195
2021-07-29 15:17:30,1872.7641585883573
2021-07-29 15:18:00,2557.877044260696
2021-07-29 15:18:30,323.20823374847134
2021-07-29 15:19:00,1100.620174173543
2021-07-29 15:19:30,1817.152096647665
2021-07-29 15:20:00,2585.849196994309
2021-07-29 15:20:30,157.52499783750343
2021-07-29 15:21:00,920.6521983065264
2021-07-29 15:21:30,1652.6600752439751
2021-07-29 15:22:00,2366.8609989285305
2021-07-29 15:22:30,3081.3165706600175
2021-07-29 15:23:00,655.0063892649474
2021-07-29 15:23:30,1418.6602923940025
2021-07-29 15:24:00,2105.2099082907584
2021-07-29 15:24:30,2862.278548232873
2021-07-29 15:25:00,894.678414778342
2021-07-29 15:25:30,1943.7528626396454
2021-07-29 15:26:00,2593.582875551184
2021-07-29 15:26:30,319.75852012715
2021-07-29 15:27:00,995.9433319374521
2021-07-29 15:27:30,1706.5294713365408
2021-07-29 15:28:00,2401.2150584692713
2021-07-29 15:28:30,106.16258809375623
2021-07-29 15:29:00,810.558245973015
2021-07-29 15:29:30,1526.6663876720013
2021-07-29 15:30:00,2205.8168276293195
2021-07-29 15:30:30,2851.2821475829987
2021-07-29 15:31:00,624.4058616745477
2021-07-29 15:31:30,1334.9125928232634
2021-07-29 15:32:00,2029.0006271545253
2021-07-29 15:32:30,2725.8436945816334
2021-07-29 15:33:00,485.8784798851049
2021-07-29 15:33:30,1247.192022955385
2021-07-29 15:34:00,1992.9005483138299
2021-07-29 15:34:30,2777.7843283476404
2021-07-29 15:35:00,672.7717053912821
2021-07-29 15:35:30,1743.0309127515222
2021-07-29 15:36:00,2458.893966886274
2021-07-29 15:36:30,106.84150725327348
2021-07-29 15:37:00,797.2617506200797
2021-07-29 15:37:30,1488.257860585722
2021-07-29 15:38:00,2159.1944825877213
2021-07-29 15:38:30,2870.916237157847
2021-07-29 15:39:00,670.4016133136433
2021-07-29 15:39:30,1340.2710172819247
2021-07-29 15:40:00,2005.3333066137673
2021-07-29 15:40:30,2637.9074161244266
2021-07-29 15:41:00,482.7398101257942
2021-07-29 15:41:30,1163.049712874919
2021-07-29 15:42:00,1812.7632629472607
2021-07-29 15:42:30,2490.782836874934
2021-07-29 15:43:00,283.5944540821593
2021-07-29 15:43:30,935.9475164390325
2021-07-29 15:44:00,1669.227544308687
2021-07-29 15:44:30,2377.6277943050945
2021-07-29 15:45:00,146.77730494821995
2021-07-29 15:45:30,1185.3522540468773
2021-07-29 15:46:00,2238.3763738344596
2021-07-29 15:46:30,2929.479677741925
2021-07-29 15:47:00,666.0885581010403
2021-07-29 15:47:30,1339.8162880206278
2021-07-29 15:48:00,1974.5151710647224
2021-07-29 15:48:30,2650.4773118593357
2021-07-29 15:49:00,535.4591243316698
2021-07-29 15:49:30,1184.0686183604328
2021-07-29 15:50:00,1889.275184316063
2021-07-29 15:50:30,2618.0800307530676
2021-07-29 15:51:00,262.5894010575091
2021-07-29 15:51:30,929.5123916514802
2021-07-29 15:52:00,1641.4670694840274
2021-07-29 15:52:30,2278.3111882426742
2021-07-29 15:53:00,143.4624262077677
2021-07-29 15:53:30,826.1072218902036
2021-07-29 15:54:00,1561.0094530999552
2021-07-29 15:54:30,2215.008872792393
2021-07-29 15:55:00,1727.0954244368138
2021-07-29 15:55:30,1256.2660106872142
2021-07-29 15:56:00,1888.022129440604
2021-07-29 15:56:30,2505.395440412817
2021-07-29 15:57:00,413.00955255918905
2021-07-29 15:57:30,1051.0583783797515
2021-07-29 15:58:00,1757.0142082805214
2021-07-29 15:58:30,2418.3203444871397
2021-07-29 15:59:00,301.31970560117946
2021-07-29 15:59:30,918.3178178265249
2021-07-29 16:00:00,1548.2027892279925
2021-07-29 16:00:30,2179.0356643795753
2021-07-29 16:01:00,111.83757034131341
2021-07-29 16:01:30,793.5748714100667
2021-07-29 16:02:00,1429.2498793353373
2021-07-29 16:02:30,2089.2481739994832
2021-07-29 16:03:00,2803.101194712243
2021-07-29 16:03:30,599.9143613953739
2021-07-29 16:04:00,1237.9346213599322
2021-07-29 16:04:30,1918.825262467569
2021-07-29 16:05:00,1546.038866336016
2021-07-29 16:05:30,1121.057142944395
2021-07-29 16:06:00,1768.8165511607476
2021-07-29 16:06:30,2434.061351163258
2021-07-29 16:07:00,276.29906767264447
2021-07-29 16:07:30,927.2315467440501
2021-07-29 16:08:00,1568.7520074337745
2021-07-29 16:08:30,2232.6421612591084
2021-07-29 16:09:00,41.044198086536916
2021-07-29 16:09:30,733.7790200147838
2021-07-29 16:10:00,1414.9612671017787
2021-07-29 16:10:30,2046.112464927545
2021-07-29 16:11:00,2698.9500733392742
2021-07-29 16:11:30,542.8588996446751
2021-07-29 16:12:00,1202.337841932942
2021-07-29 16:12:30,1828.3262384789023
2021-07-29 16:13:00,2422.8240547793794
2021-07-29 16:13:30,340.7720155641251
2021-07-29 16:14:00,960.5947130712249
2021-07-29 16:14:30,1882.2819227414332
2021-07-29 16:15:00,180.527291517984
2021-07-29 16:15:30,775.6312073312961
2021-07-29 16:16:00,1353.6447365431827
2021-07-29 16:16:30,1949.921892805357
2021-07-29 16:17:00,36.703406627126576
2021-07-29 16:17:30,674.9278271355562
2021-07-29 16:18:00,1337.6301107906038
2021-07-29 16:18:30,2002.694655891583
2021-07-29 16:19:00,2627.6948400654574
2021-07-29 16:19:30,522.0255156892363
2021-07-29 16:20:00,1162.3341672492036
2021-07-29 16:20:30,1729.8294668149697
2021-07-29 16:21:00,2343.86244615443
2021-07-29 16:21:30,314.65324064523384
2021-07-29 16:22:00,917.1737772014511
2021-07-29 16:22:30,1535.9451867424666
2021-07-29 16:23:00,2173.9925633336993
2021-07-29 16:23:30,474.6799598960402
2021-07-29 16:24:00,1401.566093403494
2021-07-29 16:24:30,1971.082220283725
2021-07-29 16:25:00,2592.575165142265
2021-07-29 16:25:30,583.700209590477
2021-07-29 16:26:00,1206.1658333082687
2021-07-29 16:26:30,1833.102658991434
2021-07-29 16:27:00,2459.451918498234
2021-07-29 16:27:30,440.58488844668244
2021-07-29 16:28:00,1041.5825887555134
2021-07-29 16:28:30,1613.9421368051385
2021-07-29 16:29:00,2202.446461645601
2021-07-29 16:29:30,275.6357623456243
2021-07-29 16:30:00,878.3892181146158
2021-07-29 16:30:30,1460.039056272415
2021-07-29 16:31:00,2035.9556618167098
2021-07-29 16:31:30,118.3788810421323
2021-07-29 16:32:00,763.1255613062858
2021-07-29 16:32:30,1342.3314656326038
2021-07-29 16:33:00,1930.2248852558046
2021-07-29 16:33:30,1596.4984574608982
2021-07-29 16:34:00,1238.4635742339096
2021-07-29 16:34:30,1822.426310373559
2021-07-29 16:35:00,2398.889802420346
2021-07-29 16:35:30,403.63142726944824
2021-07-29 16:36:00,986.1134549545733
2021-07-29 16:36:30,1520.4820723770217
2021-07-29 16:37:00,2122.5782268333314
2021-07-29 16:37:30,279.9842321150196
2021-07-29 16:38:00,883.5498558758404
2021-07-29 16:38:30,1488.1876249399668
2021-07-29 16:39:00,2041.3315254336694
2021-07-29 16:39:30,140.9908209836818
2021-07-29 16:40:00,766.0272595288758
2021-07-29 16:40:30,1381.0027634258188
2021-07-29 16:41:00,1950.029012103891
2021-07-29 16:41:30,2557.830003641098
2021-07-29 16:42:00,625.0826287508075
2021-07-29 16:42:30,1267.7382916453198
2021-07-29 16:43:00,1863.4291128941932
2021-07-29 16:43:30,2453.2810111369367
2021-07-29 16:44:00,721.6993349268886
2021-07-29 16:44:30,1615.0690837146285
2021-07-29 16:45:00,2203.297666620152
2021-07-29 16:45:30,282.0776651883738
2021-07-29 16:46:00,909.2862694829239
2021-07-29 16:46:30,1528.580951009881
2021-07-29 16:47:00,2140.2698849774483
2021-07-29 16:47:30,168.6361771764807
2021-07-29 16:48:00,786.5192057754242
2021-07-29 16:48:30,1369.8252811223078
2021-07-29 16:49:00,1949.0532162849242
2021-07-29 16:49:30,2487.4867924139053
2021-07-29 16:50:00,565.4280635680819
2021-07-29 16:50:30,1119.0557555351934
2021-07-29 16:51:00,1660.8095615663296
2021-07-29 16:51:30,2208.7807066850714
2021-07-29 16:52:00,432.96359899107097
2021-07-29 16:52:30,999.1753935817337
2021-07-29 16:53:00,1530.4947998820217
2021-07-29 16:53:30,2120.1885014333598
2021-07-29 16:54:00,299.59344391576104
2021-07-29 16:54:30,1141.7885335788676
2021-07-29 16:55:00,1956.3089482001085
2021-07-29 16:55:30,143.9885344333082
2021-07-29 16:56:00,699.6362449533126
2021-07-29 16:56:30,1287.3383875682518
2021-07-29 16:57:00,1893.9237262550312
2021-07-29 16:57:30,2483.420017445337
2021-07-29 16:58:00,642.776556363313
2021-07-29 16:58:30,1238.6395808810412
2021-07-29 16:59:00,1777.5999257173776
2021-07-29 16:59:30,2354.2888740674975
2021-07-29 17:00:00,493.4808147040144
2021-07-29 17:00:30,1094.0061639893295
2021-07-29 17:01:00,1720.5446103497688
2021-07-29 17:01:30,2305.3433826927094
2021-07-29 17:02:00,327.32625130738893
2021-07-29 17:02:30,921.7410606679806
2021-07-29 17:03:00,1552.1699822365622
2021-07-29 17:03:30,2110.896789470335
2021-07-29 17:04:00,152.84274323220686
2021-07-29 17:04:30,751.5439974608109
2021-07-29 17:05:00,1353.611983123188
2021-07-29 17:05:30,990.4662391517837
2021-07-29 17:06:00,593.5072090028302
2021-07-29 17:06:30,1142.9875380571061
2021-07-29 17:07:00,1665.9381598449504
2021-07-29 17:07:30,2191.5055966299196
2021-07-29 17:08:00,465.62210321021007
2021-07-29 17:08:30,1039.6922515520544
2021-07-29 17:09:00,1565.2097346557362
2021-07-29 17:09:30,2183.120629731146
2021-07-29 17:10:00,276.81812505819363
2021-07-29 17:10:30,858.5340404197925
2021-07-29 17:11:00,1439.5020939690805
2021-07-29 17:11:30,1987.6018421581714
2021-07-29 17:12:00,158.28260976806703
2021-07-29 17:12:30,708.1173888596242
2021-07-29 17:13:00,1256.0397126702546
2021-07-29 17:13:30,1764.0137448118608
2021-07-29 17:14:00,2263.317079459178
2021-07-29 17:14:30,494.88524180768883
2021-07-29 17:15:00,1293.088797679902
2021-07-29 17:15:30,2087.648708191081
2021-07-29 17:16:00,435.95210434260974
2021-07-29 17:16:30,968.9274402391261
2021-07-29 17:17:00,1553.2448290379052
2021-07-29 17:17:30,2133.0757332760036
2021-07-29 17:18:00,247.51125442751166
2021-07-29 17:18:30,797.9369009182094
2021-07-29 17:19:00,1300.8363590848003
2021-07-29 17:19:30,1784.9060893114113
2021-07-29 17:20:00,128.16499036954409
2021-07-29 17:20:30,684.1856999049087
2021-07-29 17:21:00,1278.790585438304
2021-07-29 17:21:30,1813.2422472444944
2021-07-29 17:22:00,2360.506222969999
2021-07-29 17:22:30,485.1321203550337
2021-07-29 17:23:00,1026.6556448950262
2021-07-29 17:23:30,1535.3081967846103
2021-07-29 17:24:00,2064.4578543819916
2021-07-29 17:24:30,611.9064801312245
2021-07-29 17:25:00,1416.702884177332
2021-07-29 17:25:30,1967.115801433136
2021-07-29 17:26:00,227.82072071981628
2021-07-29 17:26:30,753.3743060541699
2021-07-29 17:27:00,1292.3906432208132
2021-07-29 17:27:30,1860.8469216725882
2021-07-29 17:28:00,72.31480119273819
2021-07-29 17:28:30,570.5159246192313
2021-07-29 17:29:00,1114.7743901511383
2021-07-29 17:29:30,1643.401489688156
2021-07-29 17:30:00,2179.461934033594
2021-07-29 17:30:30,476.57383955079416
2021-07-29 17:31:00,980.3729334480935
2021-07-29 17:31:30,1485.45338492995
2021-07-29 17:32:00,2010.3143728358023
2021-07-29 17:32:30,298.7195762262648
2021-07-29 17:33:00,835.417783223825
2021-07-29 17:33:30,1675.7018665134578
2021-07-29 17:34:00,222.41736891134067
2021-07-29 17:34:30,784.8718607420637
2021-07-29 17:35:00,1321.0866490465692
2021-07-29 17:35:30,1846.6377577807837
2021-07-29 17:36:00,75.40576155951314
2021-07-29 17:36:30,642.1717337770763
2021-07-29 17:37:00,1172.5242033058164
2021-07-29 17:37:30,1713.7729502724958
2021-07-29 17:38:00,2252.284609218193
2021-07-29 17:38:30,491.85243872617264
2021-07-29 17:39:00,1038.4776109579152
2021-07-29 17:39:30,1578.7171886858257
2021-07-29 17:40:00,2157.878585530917
2021-07-29 17:40:30,337.2124430722028
2021-07-29 17:41:00,890.1862811733208
2021-07-29 17:41:30,1429.7848056814169
2021-07-29 17:42:00,1997.600265118003
2021-07-29 17:42:30,209.45609680943596
2021-07-29 17:43:00,776.8871838744304
2021-07-29 17:43:30,1305.9806797581095
2021-07-29 17:44:00,944.9033384478146
2021-07-29 17:44:30,596.6262739506672
2021-07-29 17:45:00,1196.1967694353752
2021-07-29 17:45:30,1759.6447749164033
2021-07-29 17:46:00,2374.762767434633
2021-07-29 17:46:30,502.55313877067914
2021-07-29 17:47:00,1088.9298796652333
2021-07-29 17:47:30,1703.2277073820978
2021-07-29 17:48:00,2283.405582427173
2021-07-29 17:48:30,360.6352190001888
2021-07-29 17:49:00,916.303647289345
2021-07-29 17:49:30,1507.3249806119154
2021-07-29 17:50:00,2080.3227888589754
2021-07-29 17:50:30,229.84700784759224
2021-07-29 17:51:00,754.6439764990847
2021-07-29 17:51:30,1305.4591255485386
2021-07-29 17:52:00,1915.1847222960741
2021-07-29 17:52:30,110.50995349256159
2021-07-29 17:53:00,718.753025103186
2021-07-29 17:53:30,1322.3669637272253
2021-07-29 17:54:00,1907.386506142014
2021-07-29 17:54:30,1491.9554282488082
2021-07-29 17:55:00,1082.0014865816643
2021-07-29 17:55:30,1659.1524871489007
2021-07-29 17:56:00,2246.295499506429
2021-07-29 17:56:30,383.9998576138564
2021-07-29 17:57:00,959.1029635230017
2021-07-29 17:57:30,1556.4669946612805
2021-07-29 17:58:00,2133.1821579338607
2021-07-29 17:58:30,216.91802198561737
2021-07-29 17:59:00,822.2437746267102
2021-07-29 17:59:30,1416.5592090353643
2021-07-29 18:00:00,1991.5137008425647
2021-07-29 18:00:30,102.97482774516014
2021-07-29 18:01:00,766.1888138195388
2021-07-29 18:01:30,1440.2992878012556
2021-07-29 18:02:00,2106.138940905558
2021-07-29 18:02:30,2800.803659129893
2021-07-29 18:03:00,649.4709173173989
2021-07-29 18:03:30,1355.1629375900472
2021-07-29 18:04:00,2056.11763040468
2021-07-29 18:04:30,1604.411599455315
2021-07-29 18:05:00,1140.7235749909387
2021-07-29 18:05:30,1825.0308990514447
2021-07-29 18:06:00,2515.253304192196
2021-07-29 18:06:30,254.227997838661
2021-07-29 18:07:00,910.750400408776
2021-07-29 18:07:30,1570.6668348517856
2021-07-29 18:08:00,2240.6787832376826
2021-07-29 18:08:30,88.08484598076461
2021-07-29 18:09:00,693.5426312544834
2021-07-29 18:09:30,1324.0279531821302
2021-07-29 18:10:00,1914.2004331253897
2021-07-29 18:10:30,2490.129775862476
2021-07-29 18:11:00,554.9656897845769
2021-07-29 18:11:30,1092.9115223884378
2021-07-29 18:12:00,1650.5268196937843
2021-07-29 18:12:30,2199.825607647881
2021-07-29 18:13:00,327.2557795555509
2021-07-29 18:13:30,873.7483103114919
2021-07-29 18:14:00,1366.7463160639275
2021-07-29 18:14:30,1044.8770996058745
2021-07-29 18:15:00,707.5572408689386
2021-07-29 18:15:30,1187.5738975881095
2021-07-29 18:16:00,1695.8131852458714
2021-07-29 18:16:30,60.50597179919322
2021-07-29 18:17:00,484.8703182649938
2021-07-29 18:17:30,917.644195983668
2021-07-29 18:18:00,1358.1696208900064
2021-07-29 18:18:30,1776.9930097918593
2021-07-29 18:19:00,394.4546600160075
2021-07-29 18:19:30,792.1653808620509
2021-07-29 18:20:00,1209.8745638552637
2021-07-29 18:20:30,1607.4881828622108
2021-07-29 18:21:00,226.03679292810264
2021-07-29 18:21:30,594.160500631756
2021-07-29 18:22:00,948.5082470690008
2021-07-29 18:22:30,1326.2392499046762
2021-07-29 18:23:00,102.8369362689838
2021-07-29 18:23:30,430.39993796249456
