site_id,start_time,start_time_utc,event_node_name,entity_id,event_sequence,event_node_name_to,start_time_prev,time_delta_seconds
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942859000,15/02/22 16:34,apevents_ap_AP_UPGRADED,d4dc09267953,293,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942859000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942859000,15/02/22 16:34,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267953,294,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942854000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942854000,15/02/22 16:34,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267953,295,apevents_ap_AP_UPGRADED,1644942854000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942854000,15/02/22 16:34,apevents_ap_AP_UPGRADED,d4dc09267953,296,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942849000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942849000,15/02/22 16:34,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267953,297,apevents_ap_AP_UPGRADED,1644942849000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942849000,15/02/22 16:34,apevents_ap_AP_UPGRADED,d4dc09267953,298,apevents_ap_AP_UPGRADED,1644942844000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942844000,15/02/22 16:34,apevents_ap_AP_UPGRADED,d4dc09267953,299,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942844000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942844000,15/02/22 16:34,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267953,300,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942843000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942843000,15/02/22 16:34,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc09267953,301,apevents_ap_AP_UPGRADED,1644942842000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942842000,15/02/22 16:34,apevents_ap_AP_UPGRADED,d4dc09267953,302,apevents_ap_AP_UPGRADE_BY_MIST,1644942798000,44
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942798000,15/02/22 16:33,apevents_ap_AP_UPGRADE_BY_MIST,d4dc09267953,303,apevents_ap_AP_CONFIGURED,1644942755000,43
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942755000,15/02/22 16:32,apevents_ap_AP_CONFIGURED,d4dc09267953,304,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644942750000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942750000,15/02/22 16:32,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc09267953,305,apevents_ap_AP_RRM_ACTION,1644942749000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942749000,15/02/22 16:32,apevents_ap_AP_RRM_ACTION,d4dc09267953,306,apevents_ap_AP_RESTARTED,1644942748000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942748000,15/02/22 16:32,apevents_ap_AP_RESTARTED,d4dc09267953,307,apevents_ap_AP_CONFIGURED,1644942747000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942747000,15/02/22 16:32,apevents_ap_AP_CONFIGURED,d4dc09267953,308,apevents_ap_AP_CONNECTED,1644942747000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942747000,15/02/22 16:32,apevents_ap_AP_CONNECTED,d4dc09267953,309,apevents_ap_AP_CONFIGURED,1644942578000,169
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942578000,15/02/22 16:29,apevents_ap_AP_CONFIGURED,d4dc09267764,310,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644942576000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942576000,15/02/22 16:29,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc09267764,311,apevents_ap_AP_CONFIGURED,1644942575000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942575000,15/02/22 16:29,apevents_ap_AP_CONFIGURED,d4dc09267764,312,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644942573000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942573000,15/02/22 16:29,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc09267764,313,apevents_ap_AP_RRM_ACTION,1644942571000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942571000,15/02/22 16:29,apevents_ap_AP_RRM_ACTION,d4dc09267764,314,apevents_ap_AP_RRM_ACTION,1644942569000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942569000,15/02/22 16:29,apevents_ap_AP_RRM_ACTION,d4dc09267764,315,apevents_ap_AP_CONFIGURED,1644942497000,72
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942497000,15/02/22 16:28,apevents_ap_AP_CONFIGURED,d4dc09244e17,316,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644942493000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942493000,15/02/22 16:28,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc09244e17,317,apevents_ap_AP_RRM_ACTION,1644942492000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942492000,15/02/22 16:28,apevents_ap_AP_RRM_ACTION,d4dc09244e17,318,apevents_ap_AP_RADAR_DETECTED,1644942489000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942489000,15/02/22 16:28,apevents_ap_AP_RADAR_DETECTED,d4dc09244e17,319,apevents_ap_AP_CONFIGURED,1644942403000,86
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942403000,15/02/22 16:26,apevents_ap_AP_CONFIGURED,d4dc092676c4,320,apevents_ap_AP_UPGRADED,1644942398000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942398000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,321,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942398000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942398000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,322,apevents_ap_AP_RECONFIGURED,1644942396000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942396000,15/02/22 16:26,apevents_ap_AP_RECONFIGURED,d4dc092676c4,323,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942393000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942393000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,324,apevents_ap_AP_UPGRADED,1644942393000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942393000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,325,apevents_ap_AP_CONFIGURED,1644942393000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942393000,15/02/22 16:26,apevents_ap_AP_CONFIGURED,d4dc092676c4,326,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942388000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942388000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,327,apevents_ap_AP_UPGRADED,1644942388000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942388000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,328,apevents_ap_AP_CONFIGURED,1644942386000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942386000,15/02/22 16:26,apevents_ap_AP_CONFIGURED,d4dc092676c4,329,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942383000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942383000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,330,apevents_ap_AP_UPGRADED,1644942383000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942383000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,331,apevents_ap_AP_CONFIGURED,1644942380000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942380000,15/02/22 16:26,apevents_ap_AP_CONFIGURED,d4dc092676c4,332,apevents_ap_AP_UPGRADED,1644942378000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942378000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,333,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942378000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942378000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,334,apevents_ap_AP_CONFIGURED,1644942377000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942377000,15/02/22 16:26,apevents_ap_AP_CONFIGURED,d4dc092676c4,335,apevents_ap_AP_UPGRADED,1644942373000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942373000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,336,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942373000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942373000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,337,apevents_ap_AP_CONFIGURED,1644942371000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942371000,15/02/22 16:26,apevents_ap_AP_CONFIGURED,d4dc092676c4,338,apevents_ap_AP_UPGRADED,1644942368000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942368000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,339,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942368000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942368000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,340,apevents_ap_AP_RESTARTED,1644942365000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942365000,15/02/22 16:26,apevents_ap_AP_RESTARTED,d4dc092676c4,341,apevents_ap_AP_CONFIGURED,1644942364000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942364000,15/02/22 16:26,apevents_ap_AP_CONFIGURED,d4dc092676c4,342,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942363000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942363000,15/02/22 16:26,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,343,apevents_ap_AP_UPGRADED,1644942363000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942363000,15/02/22 16:26,apevents_ap_AP_UPGRADED,d4dc092676c4,344,apevents_ap_AP_UPGRADED,1644942358000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942358000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,345,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942358000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942358000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,346,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942353000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942353000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,347,apevents_ap_AP_UPGRADED,1644942353000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942353000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,348,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942348000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942348000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,349,apevents_ap_AP_UPGRADED,1644942348000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942348000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,350,apevents_ap_AP_UPGRADED,1644942343000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942343000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,351,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942343000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942343000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,352,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942338000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942338000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,353,apevents_ap_AP_UPGRADED,1644942338000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942338000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,354,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942333000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942333000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,355,apevents_ap_AP_UPGRADED,1644942333000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942333000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,356,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942328000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942328000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,357,apevents_ap_AP_UPGRADED,1644942328000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942328000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,358,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644942327000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942327000,15/02/22 16:25,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc092676c4,359,apevents_ap_AP_UPGRADED,1644942327000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942327000,15/02/22 16:25,apevents_ap_AP_UPGRADED,d4dc092676c4,360,apevents_ap_AP_UPGRADE_BY_MIST,1644942281000,46
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942281000,15/02/22 16:24,apevents_ap_AP_UPGRADE_BY_MIST,d4dc092676c4,361,apevents_ap_AP_CONFIGURED,1644942240000,41
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942240000,15/02/22 16:24,apevents_ap_AP_CONFIGURED,d4dc092676c4,362,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644942234000,6
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942234000,15/02/22 16:23,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc092676c4,363,apevents_ap_AP_RRM_ACTION,1644942232000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942232000,15/02/22 16:23,apevents_ap_AP_RRM_ACTION,d4dc092676c4,364,apevents_ap_AP_CONFIGURED,1644942231000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942231000,15/02/22 16:23,apevents_ap_AP_CONFIGURED,d4dc092676c4,365,apevents_ap_AP_CONNECTED,1644942231000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942231000,15/02/22 16:23,apevents_ap_AP_CONNECTED,d4dc092676c4,366,apevents_ap_AP_RESTARTED,1644942231000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644942231000,15/02/22 16:23,apevents_ap_AP_RESTARTED,d4dc092676c4,367,apevents_ap_AP_CONFIGURED,1644941894000,337
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941894000,15/02/22 16:18,apevents_ap_AP_CONFIGURED,d4dc0926776e,368,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941890000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941890000,15/02/22 16:18,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,369,apevents_ap_AP_UPGRADED,1644941890000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941890000,15/02/22 16:18,apevents_ap_AP_UPGRADED,d4dc0926776e,370,apevents_ap_AP_CONFIGURED,1644941888000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941888000,15/02/22 16:18,apevents_ap_AP_CONFIGURED,d4dc0926776e,371,apevents_ap_AP_UPGRADED,1644941885000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941885000,15/02/22 16:18,apevents_ap_AP_UPGRADED,d4dc0926776e,372,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941885000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941885000,15/02/22 16:18,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,373,apevents_ap_AP_CONFIGURED,1644941882000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941882000,15/02/22 16:18,apevents_ap_AP_CONFIGURED,d4dc0926776e,374,apevents_ap_AP_UPGRADED,1644941880000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941880000,15/02/22 16:18,apevents_ap_AP_UPGRADED,d4dc0926776e,375,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941880000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941880000,15/02/22 16:18,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,376,apevents_ap_AP_CONFIGURED,1644941879000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941879000,15/02/22 16:17,apevents_ap_AP_CONFIGURED,d4dc0926776e,377,apevents_ap_AP_UPGRADED,1644941875000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941875000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,378,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941875000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941875000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,379,apevents_ap_AP_CONFIGURED,1644941873000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941873000,15/02/22 16:17,apevents_ap_AP_CONFIGURED,d4dc0926776e,380,apevents_ap_AP_UPGRADED,1644941870000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941870000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,381,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941870000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941870000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,382,apevents_ap_AP_CONFIGURED,1644941867000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941867000,15/02/22 16:17,apevents_ap_AP_CONFIGURED,d4dc0926776e,383,apevents_ap_AP_UPGRADED,1644941865000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941865000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,384,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941865000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941865000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,385,apevents_ap_AP_CONFIGURED,1644941864000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941864000,15/02/22 16:17,apevents_ap_AP_CONFIGURED,d4dc0926776e,386,apevents_ap_AP_UPGRADED,1644941860000,4
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941860000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,387,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941860000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941860000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,388,apevents_ap_AP_CONFIGURED,1644941858000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941858000,15/02/22 16:17,apevents_ap_AP_CONFIGURED,d4dc0926776e,389,apevents_ap_AP_UPGRADED,1644941855000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941855000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,390,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941855000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941855000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,391,apevents_ap_AP_RESTARTED,1644941854000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941854000,15/02/22 16:17,apevents_ap_AP_RESTARTED,d4dc0926776e,392,apevents_ap_AP_CONFIGURED,1644941853000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941853000,15/02/22 16:17,apevents_ap_AP_CONFIGURED,d4dc0926776e,393,apevents_ap_AP_UPGRADED,1644941850000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941850000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,394,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941850000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941850000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,395,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941845000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941845000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,396,apevents_ap_AP_UPGRADED,1644941845000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941845000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,397,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941840000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941840000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,398,apevents_ap_AP_UPGRADED,1644941840000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941840000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,399,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941835000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941835000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,400,apevents_ap_AP_UPGRADED,1644941835000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941835000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,401,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941830000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941830000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,402,apevents_ap_AP_UPGRADED,1644941830000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941830000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,403,apevents_ap_AP_UPGRADED,1644941825000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941825000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,404,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941825000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941825000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,405,apevents_ap_AP_UPGRADED,1644941820000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941820000,15/02/22 16:17,apevents_ap_AP_UPGRADED,d4dc0926776e,406,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941820000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941820000,15/02/22 16:17,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,407,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941815000,5
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941815000,15/02/22 16:16,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,408,apevents_ap_AP_UPGRADED,1644941815000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941815000,15/02/22 16:16,apevents_ap_AP_UPGRADED,d4dc0926776e,409,apevents_ap_AP_UPGRADED,1644941814000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941814000,15/02/22 16:16,apevents_ap_AP_UPGRADED,d4dc0926776e,410,apevents_ap_AP_CONFIG_CHANGED_BY_USER,1644941814000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941814000,15/02/22 16:16,apevents_ap_AP_CONFIG_CHANGED_BY_USER,d4dc0926776e,411,apevents_ap_AP_UPGRADE_BY_MIST,1644941768000,46
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941768000,15/02/22 16:16,apevents_ap_AP_UPGRADE_BY_MIST,d4dc0926776e,412,apevents_ap_AP_CONFIGURED,1644941723000,45
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941723000,15/02/22 16:15,apevents_ap_AP_CONFIGURED,d4dc0926776e,413,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644941721000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941721000,15/02/22 16:15,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc0926776e,414,apevents_ap_AP_RRM_ACTION,1644941719000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941719000,15/02/22 16:15,apevents_ap_AP_RRM_ACTION,d4dc0926776e,415,apevents_ap_AP_CONFIGURED,1644941718000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941718000,15/02/22 16:15,apevents_ap_AP_CONFIGURED,d4dc0926776e,416,apevents_ap_AP_RESTARTED,1644941718000,0
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941718000,15/02/22 16:15,apevents_ap_AP_RESTARTED,d4dc0926776e,417,apevents_ap_AP_CONNECTED,1644941717000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941717000,15/02/22 16:15,apevents_ap_AP_CONNECTED,d4dc0926776e,418,apevents_ap_AP_CONFIGURED,1644941123000,594
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941123000,15/02/22 16:05,apevents_ap_AP_CONFIGURED,d4dc092677b4,419,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644941121000,2
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941121000,15/02/22 16:05,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc092677b4,420,apevents_ap_AP_RRM_ACTION,1644941120000,1
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644941120000,15/02/22 16:05,apevents_ap_AP_RRM_ACTION,d4dc092677b4,421,apevents_ap_AP_CONFIGURED,1644940658000,462
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644940658000,15/02/22 15:57,apevents_ap_AP_CONFIGURED,d4dc0926790d,422,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,1644940655000,3
d441485e-2f93-4a78-81c9-cf2672d4fbcd,1644940655000,15/02/22 15:57,apevents_ap_AP_CONFIG_CHANGED_BY_RRM,d4dc0926790d,423,apevents_ap_AP_RRM_ACTION,1644940650000,5
