orgId,mac,siteId,deviceType,model
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925b98c,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925b2cf,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925bc52,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925b3bf,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925b225,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3534,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3633,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3732,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925b37e,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a376e,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,74ad98eb2880,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,third,CAT9K_IOSXE
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3796,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3651,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a34bc,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a356b,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925bb7b,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3593,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3598,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3507,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925bb2b,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a36e7,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a35e8,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925bba8,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a36c4,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925bc2f,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a36f6,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,f4ea67284600,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,third,C2960S-UNIVERSALK9-M
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a367e,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3863,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a34cb,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3741,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a385e,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a366f,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,74ad98eb2580,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,third,CAT9K_IOSXE
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc0925b090,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a37f0,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a35d4,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3872,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a34e9,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a34a3,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3755,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a35f7,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a38a9,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,848a8defbb80,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,third,C2960X-UNIVERSALK9-M
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a34df,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d0e0426cd600,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,third,CAT9K_IOSXE
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a4295,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3629,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
490a1abb-c1a4-4861-b7e7-fb5299ae2b9d,d4dc092a3665,064275a1-c4b5-4305-aebf-eaa6c2a57d0e,ap,AP43-US
191fc2bc-7c6a-4c86-85bf-8326825806e0,5c5b352e27bf,08b19c8f-1ca5-4807-8b26-9b27d4c9cea7,ap,AP41-US
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c6392ec,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b08130c4,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029469,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c6ac7dd,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002976b,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fce8,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c638784,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0011643,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fd6f,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c642734,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fd8d,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0017b29,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b081304c,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029793,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c6418f2,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b08130d8,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b08130b5,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002993c,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fc93,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c6393c7,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b080adc0,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002990f,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b08130a6,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002945f,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029432,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fd79,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0017af7,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029973,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b00297e3,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b081307e,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c6a98d0,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fd7e,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0017b10,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001ffb3,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029987,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fd29,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0011940,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-US
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b00297cf,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029766,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b08130bf,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,0c599c6a7698,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b00298e2,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0813083,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fd60,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fbda,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002946e,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fc3e,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fd2e,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002961c,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0011512,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fb62,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0812f7f,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002977a,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029473,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b00298d8,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029595,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0813088,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b002986f,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,e45d376696e0,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b00293e2,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fc84,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029586,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,784f9b770449,0bdc061e-ddbc-404c-93c2-f4bb008d8204,third,EX2300-48P
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fca7,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b08130dd,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b001fcde,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b08130d3,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b0029455,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b00114f9,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP41-WW
5a578f3c-f094-4d13-a7dd-96f0aaecb5b6,d420b081306a,0bdc061e-ddbc-404c-93c2-f4bb008d8204,ap,AP61-WW
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f01da,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f0324,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f02ed,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f02fc,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359efe56,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,0029c2779800,0d3fda56-1264-483c-a8d4-7fab4354a39a,third,C2960X-UNIVERSALK9-M
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359efcf8,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f00f4,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f0167,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f01ad,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f02de,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f0176,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f031f,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f02f2,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359efd25,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,5c5b359f0329,0d3fda56-1264-483c-a8d4-7fab4354a39a,ap,AP41-US
2a28c8e5-b65f-44aa-9837-e02e5967b1ac,0029c28d9280,0d3fda56-1264-483c-a8d4-7fab4354a39a,third,C2960X-UNIVERSALK9-M
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,00b7716fad80,10122548-b2d1-4481-9291-2d501a887a94,third,CAT3K_CAA-UNIVERSALK9-M
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,5c5b358f27c8,10122548-b2d1-4481-9291-2d501a887a94,ap,AP41-US
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,5c5b358f2723,10122548-b2d1-4481-9291-2d501a887a94,ap,AP41-US
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,5c5b358f2642,10122548-b2d1-4481-9291-2d501a887a94,ap,AP41-US
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,5c5b358f258e,10122548-b2d1-4481-9291-2d501a887a94,ap,AP41-US
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,5c5b358f2589,10122548-b2d1-4481-9291-2d501a887a94,ap,AP41-US
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,5c5b358f2584,10122548-b2d1-4481-9291-2d501a887a94,ap,AP41-US
1bbd16c0-d529-4a0c-b55e-7ac9af00fa00,5c5b358f2688,10122548-b2d1-4481-9291-2d501a887a94,ap,AP41-US
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022dd5,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022dcb,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b64e,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f270981,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022ac9,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f2b9ac1,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022d76,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b685,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022b55,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022b5f,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b6d0,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f2b7c01,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022bc3,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f271dc1,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022c40,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b66c,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b6ad,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022c45,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b6da,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b649,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022baa,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b676,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b0c2,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022d62,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f2b9081,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022d49,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022dc6,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022d6c,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022d58,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f2b9bc1,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022a83,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b6e4,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022b69,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f271a01,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b62b,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b080b0e0,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022b6e,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,68215f2b69c1,1315ebeb-5fc0-4aef-912f-4a987b751455,third,AS4610-54P
d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,d420b0022c4f,1315ebeb-5fc0-4aef-912f-4a987b751455,ap,AP41-WW
