date,terminator|aws|production
2021-05-26 00:35:00,255035.0
2021-05-26 00:45:00,254862.0
2021-05-26 00:55:00,254973.0
2021-05-26 01:05:00,255165.0
2021-05-26 01:15:00,255199.0
2021-05-26 01:25:00,255126.0
2021-05-26 01:35:00,255146.0
2021-05-26 01:45:00,255142.0
2021-05-26 01:55:00,255117.0
2021-05-26 02:05:00,255155.0
2021-05-26 02:15:00,255128.0
2021-05-26 02:25:00,255128.0
2021-05-26 02:35:00,255172.0
2021-05-26 02:45:00,255117.0
2021-05-26 02:55:00,255149.0
2021-05-26 03:05:00,255092.0
2021-05-26 03:15:00,255134.0
2021-05-26 03:25:00,255142.0
2021-05-26 03:35:00,255140.0
2021-05-26 03:45:00,255133.0
2021-05-26 03:55:00,255177.0
2021-05-26 04:05:00,255142.0
2021-05-26 04:15:00,255156.0
2021-05-26 04:25:00,255149.0
2021-05-26 04:35:00,254737.0
2021-05-26 04:45:00,254744.0
2021-05-26 04:55:00,254725.0
2021-05-26 05:05:00,254777.0
2021-05-26 05:15:00,254707.0
2021-05-26 05:25:00,254713.0
2021-05-26 05:35:00,254744.0
2021-05-26 05:45:00,254719.0
2021-05-26 05:55:00,254743.0
2021-05-26 06:05:00,254922.0
2021-05-26 06:15:00,254754.0
2021-05-26 06:25:00,254710.0
2021-05-26 06:35:00,254702.0
2021-05-26 06:45:00,255168.0
2021-05-26 06:55:00,254791.0
2021-05-26 07:05:00,254668.0
2021-05-26 07:15:00,255041.0
2021-05-26 07:25:00,255119.0
2021-05-26 07:35:00,255273.0
2021-05-26 07:45:00,255259.0
2021-05-26 07:55:00,255077.0
2021-05-26 08:05:00,255097.0
2021-05-26 08:15:00,255270.0
2021-05-26 08:25:00,255302.0
2021-05-26 08:35:00,255331.0
2021-05-26 08:45:00,255267.0
2021-05-26 08:55:00,255286.0
2021-05-26 09:05:00,255282.0
2021-05-26 09:15:00,254842.0
2021-05-26 09:25:00,254844.0
2021-05-26 09:35:00,254875.0
2021-05-26 09:45:00,254867.0
2021-05-26 09:55:00,254842.0
2021-05-26 10:05:00,254857.0
2021-05-26 10:15:00,254846.0
2021-05-26 10:25:00,254795.0
2021-05-26 10:35:00,254833.0
2021-05-26 10:45:00,254844.0
2021-05-26 10:55:00,254883.0
2021-05-26 11:05:00,255031.0
2021-05-26 11:15:00,255209.0
2021-05-26 11:25:00,255303.0
2021-05-26 11:35:00,255293.0
2021-05-26 11:45:00,255316.0
2021-05-26 11:55:00,255272.0
2021-05-26 12:05:00,255298.0
2021-05-26 12:15:00,255283.0
2021-05-26 12:25:00,255177.0
2021-05-26 12:35:00,255300.0
2021-05-26 12:45:00,255293.0
2021-05-26 12:55:00,255324.0
2021-05-26 13:05:00,255249.0
2021-05-26 13:15:00,255372.0
2021-05-26 13:25:00,255395.0
2021-05-26 13:35:00,255395.0
2021-05-26 13:45:00,255417.0
2021-05-26 13:55:00,255362.0
2021-05-26 14:05:00,255415.0
2021-05-26 14:15:00,255442.0
2021-05-26 14:25:00,255449.0
2021-05-26 14:35:00,255443.0
2021-05-26 14:45:00,255414.0
2021-05-26 14:55:00,255446.0
2021-05-26 15:05:00,255466.0
2021-05-26 15:15:00,255507.0
2021-05-26 15:25:00,255513.0
2021-05-26 15:35:00,255468.0
2021-05-26 15:45:00,255530.0
2021-05-26 15:55:00,255527.0
2021-05-26 16:05:00,255513.0
2021-05-26 16:15:00,255575.0
2021-05-26 16:25:00,255586.0
2021-05-26 16:35:00,255618.0
2021-05-26 16:45:00,255723.0
2021-05-26 16:55:00,255625.0
2021-05-26 17:05:00,255679.0
2021-05-26 17:15:00,255678.0
2021-05-26 17:25:00,255707.0
2021-05-26 17:35:00,255700.0
2021-05-26 17:45:00,255706.0
2021-05-26 17:55:00,255705.0
2021-05-26 18:05:00,255610.0
2021-05-26 18:15:00,255664.0
2021-05-26 18:25:00,255716.0
2021-05-26 18:35:00,255655.0
2021-05-26 18:45:00,255726.0
2021-05-26 18:55:00,255725.0
2021-05-26 19:05:00,255697.0
2021-05-26 19:15:00,255710.0
2021-05-26 19:25:00,255749.0
2021-05-26 19:35:00,255757.0
2021-05-26 19:45:00,255780.0
2021-05-26 19:55:00,255826.0
2021-05-26 20:05:00,255839.0
2021-05-26 20:15:00,255875.0
2021-05-26 20:25:00,255780.0
2021-05-26 20:35:00,255824.0
2021-05-26 20:45:00,255674.0
2021-05-26 20:55:00,255639.0
2021-05-26 21:05:00,255724.0
2021-05-26 21:15:00,255684.0
2021-05-26 21:25:00,255661.0
2021-05-26 21:35:00,255672.0
2021-05-26 21:45:00,255755.0
2021-05-26 21:55:00,255646.0
2021-05-26 22:05:00,255783.0
2021-05-26 22:15:00,255815.0
2021-05-26 22:25:00,255669.0
2021-05-26 22:35:00,255739.0
2021-05-26 22:45:00,255590.0
2021-05-26 22:55:00,255793.0
2021-05-26 23:05:00,255822.0
2021-05-26 23:15:00,255821.0
2021-05-26 23:25:00,255783.0
2021-05-26 23:35:00,255898.0
2021-05-26 23:45:00,255789.0
2021-05-26 23:55:00,254415.0
2021-05-27 00:05:00,255687.0
2021-05-27 00:15:00,255704.0
2021-05-27 00:25:00,255632.0
2021-05-27 00:35:00,255712.0
2021-05-27 00:45:00,255622.0
2021-05-27 00:55:00,255624.0
2021-05-27 01:05:00,255565.0
2021-05-27 01:15:00,255678.0
2021-05-27 01:25:00,255539.0
2021-05-27 01:35:00,255549.0
2021-05-27 01:45:00,255567.0
2021-05-27 01:55:00,255589.0
2021-05-27 02:05:00,255606.0
2021-05-27 02:15:00,255532.0
2021-05-27 02:25:00,255519.0
2021-05-27 02:35:00,255545.0
2021-05-27 02:45:00,255548.0
2021-05-27 02:55:00,255574.0
2021-05-27 03:05:00,255477.0
2021-05-27 03:15:00,255480.0
2021-05-27 03:25:00,255516.0
2021-05-27 03:35:00,255500.0
2021-05-27 03:45:00,255446.0
2021-05-27 03:55:00,255643.0
2021-05-27 04:05:00,255792.0
2021-05-27 04:15:00,255590.0
2021-05-27 04:25:00,255686.0
2021-05-27 04:35:00,255628.0
2021-05-27 04:45:00,255705.0
2021-05-27 04:55:00,255758.0
2021-05-27 05:05:00,255683.0
2021-05-27 05:15:00,255684.0
2021-05-27 05:25:00,255760.0
2021-05-27 05:35:00,255759.0
2021-05-27 05:45:00,255779.0
2021-05-27 05:55:00,255768.0
2021-05-27 06:05:00,255445.0
2021-05-27 06:15:00,255784.0
2021-05-27 06:25:00,255710.0
2021-05-27 06:35:00,255714.0
2021-05-27 06:45:00,255800.0
2021-05-27 06:55:00,255791.0
2021-05-27 07:05:00,255733.0
2021-05-27 07:15:00,255725.0
2021-05-27 07:25:00,255791.0
2021-05-27 07:35:00,255818.0
2021-05-27 07:45:00,255872.0
2021-05-27 07:55:00,255853.0
2021-05-27 08:05:00,255824.0
2021-05-27 08:15:00,255836.0
2021-05-27 08:25:00,255785.0
2021-05-27 08:35:00,255812.0
2021-05-27 08:45:00,255836.0
2021-05-27 08:55:00,255807.0
2021-05-27 09:05:00,255890.0
2021-05-27 09:15:00,255889.0
2021-05-27 09:25:00,255925.0
2021-05-27 09:35:00,255886.0
2021-05-27 09:45:00,255895.0
2021-05-27 09:55:00,255913.0
2021-05-27 10:05:00,255844.0
2021-05-27 10:15:00,255883.0
2021-05-27 10:25:00,255904.0
2021-05-27 10:35:00,255874.0
2021-05-27 10:45:00,255961.0
2021-05-27 10:55:00,255921.0
2021-05-27 11:05:00,255926.0
2021-05-27 11:15:00,255913.0
2021-05-27 11:25:00,255810.0
2021-05-27 11:35:00,255896.0
2021-05-27 11:45:00,255908.0
2021-05-27 11:55:00,255869.0
2021-05-27 12:05:00,255930.0
2021-05-27 12:15:00,255911.0
2021-05-27 12:25:00,255787.0
2021-05-27 12:35:00,255778.0
2021-05-27 12:45:00,255732.0
2021-05-27 12:55:00,255786.0
2021-05-27 13:05:00,255979.0
2021-05-27 13:15:00,256070.0
2021-05-27 13:25:00,256038.0
2021-05-27 13:35:00,256063.0
2021-05-27 13:45:00,256041.0
2021-05-27 13:55:00,256053.0
2021-05-27 14:05:00,255975.0
2021-05-27 14:15:00,255948.0
2021-05-27 14:25:00,256016.0
2021-05-27 14:35:00,256007.0
2021-05-27 14:45:00,255944.0
2021-05-27 14:55:00,255991.0
2021-05-27 15:05:00,256026.0
2021-05-27 15:15:00,256020.0
2021-05-27 15:25:00,256091.0
2021-05-27 15:35:00,256037.0
2021-05-27 15:45:00,256066.0
2021-05-27 15:55:00,256060.0
2021-05-27 16:05:00,256115.0
2021-05-27 16:15:00,256062.0
2021-05-27 16:25:00,256055.0
2021-05-27 16:35:00,256279.0
2021-05-27 16:45:00,255985.0
2021-05-27 16:55:00,255947.0
2021-05-27 17:05:00,256010.0
2021-05-27 17:15:00,255909.0
2021-05-27 17:25:00,255922.0
2021-05-27 17:35:00,256041.0
2021-05-27 17:45:00,255945.0
2021-05-27 17:55:00,255939.0
2021-05-27 18:05:00,256061.0
2021-05-27 18:15:00,256020.0
2021-05-27 18:25:00,256095.0
2021-05-27 18:35:00,256096.0
2021-05-27 18:45:00,256027.0
2021-05-27 18:55:00,256020.0
2021-05-27 19:05:00,256105.0
2021-05-27 19:15:00,256118.0
2021-05-27 19:25:00,256097.0
2021-05-27 19:35:00,256126.0
2021-05-27 19:45:00,256135.0
2021-05-27 19:55:00,256205.0
2021-05-27 20:05:00,256243.0
2021-05-27 20:15:00,256409.0
2021-05-27 20:25:00,256274.0
2021-05-27 20:35:00,256386.0
2021-05-27 20:45:00,256435.0
2021-05-27 20:55:00,256409.0
2021-05-27 21:05:00,256514.0
2021-05-27 21:15:00,256523.0
2021-05-27 21:25:00,256542.0
2021-05-27 21:35:00,256536.0
2021-05-27 21:45:00,256512.0
2021-05-27 21:55:00,256538.0
2021-05-27 22:05:00,256629.0
2021-05-27 22:15:00,256673.0
2021-05-27 22:25:00,256605.0
2021-05-27 22:35:00,256664.0
2021-05-27 22:45:00,256115.0
2021-05-27 22:55:00,256738.0
2021-05-27 23:05:00,256681.0
2021-05-27 23:15:00,256694.0
2021-05-27 23:25:00,256726.0
2021-05-27 23:35:00,256740.0
2021-05-27 23:45:00,256681.0
2021-05-27 23:55:00,256738.0
2021-05-28 00:05:00,256701.0
2021-05-28 00:15:00,256760.0
2021-05-28 00:25:00,256715.0
2021-05-28 00:35:00,256753.0
2021-05-28 00:45:00,256664.0
2021-05-28 00:55:00,256689.0
2021-05-28 01:05:00,256710.0
2021-05-28 01:15:00,256674.0
2021-05-28 01:25:00,256680.0
2021-05-28 01:35:00,256724.0
2021-05-28 01:45:00,256716.0
2021-05-28 01:55:00,256733.0
2021-05-28 02:05:00,256738.0
2021-05-28 02:15:00,256739.0
2021-05-28 02:25:00,256732.0
2021-05-28 02:35:00,256710.0
2021-05-28 02:45:00,256650.0
2021-05-28 02:55:00,256674.0
2021-05-28 03:05:00,256709.0
2021-05-28 03:15:00,256684.0
2021-05-28 03:25:00,256689.0
2021-05-28 03:35:00,256685.0
2021-05-28 03:45:00,256683.0
2021-05-28 03:55:00,256688.0
2021-05-28 04:05:00,256625.0
2021-05-28 04:15:00,256680.0
2021-05-28 04:25:00,256620.0
2021-05-28 04:35:00,256665.0
2021-05-28 04:45:00,256607.0
2021-05-28 04:55:00,256612.0
2021-05-28 05:05:00,256628.0
2021-05-28 05:15:00,256594.0
2021-05-28 05:25:00,256614.0
2021-05-28 05:35:00,256647.0
2021-05-28 05:45:00,256657.0
2021-05-28 05:55:00,256655.0
2021-05-28 06:05:00,256640.0
2021-05-28 06:15:00,256658.0
2021-05-28 06:25:00,256683.0
2021-05-28 06:35:00,256698.0
2021-05-28 06:45:00,256676.0
2021-05-28 06:55:00,256698.0
2021-05-28 07:05:00,256697.0
2021-05-28 07:15:00,256626.0
2021-05-28 07:25:00,256618.0
2021-05-28 07:35:00,256635.0
2021-05-28 07:45:00,256725.0
2021-05-28 07:55:00,256430.0
2021-05-28 08:05:00,256805.0
2021-05-28 08:15:00,256720.0
2021-05-28 08:25:00,256703.0
2021-05-28 08:35:00,256742.0
2021-05-28 08:45:00,256745.0
2021-05-28 08:55:00,256803.0
2021-05-28 09:05:00,256760.0
2021-05-28 09:15:00,256792.0
2021-05-28 09:25:00,256751.0
2021-05-28 09:35:00,256784.0
2021-05-28 09:45:00,256779.0
2021-05-28 09:55:00,256832.0
2021-05-28 10:05:00,256821.0
2021-05-28 10:15:00,256870.0
2021-05-28 10:25:00,256820.0
2021-05-28 10:35:00,256827.0
2021-05-28 10:45:00,256814.0
2021-05-28 10:55:00,256860.0
2021-05-28 11:05:00,256856.0
2021-05-28 11:15:00,256868.0
2021-05-28 11:25:00,256857.0
2021-05-28 11:35:00,256878.0
2021-05-28 11:45:00,256847.0
2021-05-28 11:55:00,256882.0
2021-05-28 12:05:00,256838.0
2021-05-28 12:15:00,256862.0
2021-05-28 12:25:00,256896.0
2021-05-28 12:35:00,256886.0
2021-05-28 12:45:00,256881.0
2021-05-28 12:55:00,256894.0
2021-05-28 13:05:00,256298.0
2021-05-28 13:15:00,256852.0
2021-05-28 13:25:00,256908.0
2021-05-28 13:35:00,256801.0
2021-05-28 13:45:00,256965.0
2021-05-28 13:55:00,256968.0
2021-05-28 14:05:00,257010.0
2021-05-28 14:15:00,256992.0
2021-05-28 14:25:00,256997.0
2021-05-28 14:35:00,256996.0
2021-05-28 14:45:00,257059.0
2021-05-28 14:55:00,257037.0
2021-05-28 15:05:00,257081.0
2021-05-28 15:15:00,257005.0
2021-05-28 15:25:00,257131.0
2021-05-28 15:35:00,257093.0
2021-05-28 15:45:00,257172.0
2021-05-28 15:55:00,257137.0
2021-05-28 16:05:00,257124.0
2021-05-28 16:15:00,257048.0
2021-05-28 16:25:00,257145.0
2021-05-28 16:35:00,257101.0
2021-05-28 16:45:00,257208.0
2021-05-28 16:55:00,257238.0
2021-05-28 17:05:00,257271.0
2021-05-28 17:15:00,257261.0
2021-05-28 17:25:00,257300.0
2021-05-28 17:35:00,257347.0
2021-05-28 17:45:00,257299.0
2021-05-28 17:55:00,257306.0
2021-05-28 18:05:00,257274.0
2021-05-28 18:15:00,257368.0
2021-05-28 18:25:00,257401.0
2021-05-28 18:35:00,257293.0
2021-05-28 18:45:00,257211.0
2021-05-28 18:55:00,256965.0
2021-05-28 19:05:00,256938.0
2021-05-28 19:15:00,257010.0
2021-05-28 19:25:00,256935.0
2021-05-28 19:35:00,257049.0
2021-05-28 19:45:00,257056.0
2021-05-28 19:55:00,257103.0
2021-05-28 20:05:00,257094.0
2021-05-28 20:15:00,257084.0
2021-05-28 20:25:00,257102.0
2021-05-28 20:35:00,257274.0
2021-05-28 20:45:00,257307.0
2021-05-28 20:55:00,257369.0
2021-05-28 21:05:00,257387.0
2021-05-28 21:15:00,257435.0
2021-05-28 21:25:00,257324.0
2021-05-28 21:35:00,257338.0
2021-05-28 21:45:00,257482.0
2021-05-28 21:55:00,257327.0
2021-05-28 22:05:00,257384.0
2021-05-28 22:15:00,257388.0
2021-05-28 22:25:00,257417.0
2021-05-28 22:35:00,257439.0
2021-05-28 22:45:00,257438.0
2021-05-28 22:55:00,257445.0
2021-05-28 23:05:00,257456.0
2021-05-28 23:15:00,257453.0
2021-05-28 23:25:00,257494.0
2021-05-28 23:35:00,257384.0
2021-05-28 23:45:00,257446.0
2021-05-28 23:55:00,257412.0
2021-05-29 00:05:00,257376.0
2021-05-29 00:15:00,257384.0
2021-05-29 00:25:00,257332.0
2021-05-29 00:35:00,257287.0
2021-05-29 00:45:00,257320.0
2021-05-29 00:55:00,257323.0
2021-05-29 01:05:00,257186.0
2021-05-29 01:15:00,257163.0
2021-05-29 01:25:00,257136.0
2021-05-29 01:35:00,257097.0
2021-05-29 01:45:00,257146.0
2021-05-29 01:55:00,257211.0
2021-05-29 02:05:00,256953.0
2021-05-29 02:15:00,256961.0
2021-05-29 02:25:00,256901.0
2021-05-29 02:35:00,256892.0
2021-05-29 02:45:00,257117.0
2021-05-29 02:55:00,257060.0
2021-05-29 03:05:00,255840.0
2021-05-29 03:15:00,255953.0
2021-05-29 03:25:00,255984.0
2021-05-29 03:35:00,256994.0
2021-05-29 03:45:00,255816.0
2021-05-29 03:55:00,255123.0
2021-05-29 04:05:00,255435.0
2021-05-29 04:15:00,255412.0
2021-05-29 04:25:00,255417.0
2021-05-29 04:35:00,255373.0
2021-05-29 04:45:00,255433.0
2021-05-29 04:55:00,255439.0
2021-05-29 05:05:00,255422.0
2021-05-29 05:15:00,255463.0
2021-05-29 05:25:00,255518.0
2021-05-29 05:35:00,255604.0
2021-05-29 05:45:00,255664.0
2021-05-29 05:55:00,255641.0
2021-05-29 06:05:00,255684.0
2021-05-29 06:15:00,255675.0
2021-05-29 06:25:00,255680.0
2021-05-29 06:35:00,255708.0
2021-05-29 06:45:00,255724.0
2021-05-29 06:55:00,256284.0
2021-05-29 07:05:00,255607.0
2021-05-29 07:15:00,255614.0
2021-05-29 07:25:00,255576.0
2021-05-29 07:35:00,255717.0
2021-05-29 07:45:00,255787.0
2021-05-29 07:55:00,255799.0
2021-05-29 08:05:00,257170.0
2021-05-29 08:15:00,256001.0
2021-05-29 08:25:00,256089.0
2021-05-29 08:35:00,256182.0
2021-05-29 08:45:00,256196.0
2021-05-29 08:55:00,256274.0
2021-05-29 09:05:00,256353.0
2021-05-29 09:15:00,256419.0
2021-05-29 09:25:00,256519.0
2021-05-29 09:35:00,256612.0
2021-05-29 09:45:00,256610.0
2021-05-29 09:55:00,256597.0
2021-05-29 10:05:00,256659.0
2021-05-29 10:15:00,256672.0
2021-05-29 10:25:00,256713.0
2021-05-29 10:35:00,256869.0
2021-05-29 10:45:00,257015.0
2021-05-29 10:55:00,256898.0
2021-05-29 11:05:00,257064.0
2021-05-29 11:15:00,257035.0
2021-05-29 11:25:00,257086.0
2021-05-29 11:35:00,257148.0
2021-05-29 11:45:00,257260.0
2021-05-29 11:55:00,257267.0
2021-05-29 12:05:00,257270.0
2021-05-29 12:15:00,257284.0
2021-05-29 12:25:00,257296.0
2021-05-29 12:35:00,257291.0
2021-05-29 12:45:00,257296.0
2021-05-29 12:55:00,257306.0
2021-05-29 13:05:00,257308.0
2021-05-29 13:15:00,257319.0
2021-05-29 13:25:00,257329.0
2021-05-29 13:35:00,257283.0
2021-05-29 13:45:00,257296.0
2021-05-29 13:55:00,257331.0
2021-05-29 14:05:00,257330.0
2021-05-29 14:15:00,257323.0
2021-05-29 14:25:00,257037.0
2021-05-29 14:35:00,257339.0
2021-05-29 14:45:00,257337.0
2021-05-29 14:55:00,257377.0
2021-05-29 15:05:00,257350.0
2021-05-29 15:15:00,257347.0
2021-05-29 15:25:00,257238.0
2021-05-29 15:35:00,257372.0
2021-05-29 15:45:00,257356.0
2021-05-29 15:55:00,257376.0
2021-05-29 16:05:00,257370.0
2021-05-29 16:15:00,257339.0
2021-05-29 16:25:00,257371.0
2021-05-29 16:35:00,257385.0
2021-05-29 16:45:00,257400.0
2021-05-29 16:55:00,257414.0
2021-05-29 17:05:00,257308.0
2021-05-29 17:15:00,257341.0
2021-05-29 17:25:00,257334.0
2021-05-29 17:35:00,257414.0
2021-05-29 17:45:00,257351.0
2021-05-29 17:55:00,257382.0
2021-05-29 18:05:00,257389.0
2021-05-29 18:15:00,257384.0
2021-05-29 18:25:00,257469.0
2021-05-29 18:35:00,257487.0
2021-05-29 18:45:00,257511.0
2021-05-29 18:55:00,257483.0
2021-05-29 19:05:00,257446.0
2021-05-29 19:15:00,257513.0
2021-05-29 19:25:00,257516.0
2021-05-29 19:35:00,257514.0
2021-05-29 19:45:00,257527.0
2021-05-29 19:55:00,257515.0
2021-05-29 20:05:00,257551.0
2021-05-29 20:15:00,257516.0
2021-05-29 20:25:00,257511.0
2021-05-29 20:35:00,257519.0
2021-05-29 20:45:00,257520.0
2021-05-29 20:55:00,257494.0
2021-05-29 21:05:00,257512.0
2021-05-29 21:15:00,257471.0
2021-05-29 21:25:00,257502.0
2021-05-29 21:35:00,257497.0
2021-05-29 21:45:00,257469.0
2021-05-29 21:55:00,257498.0
2021-05-29 22:05:00,257510.0
2021-05-29 22:15:00,257505.0
2021-05-29 22:25:00,257485.0
2021-05-29 22:35:00,257441.0
2021-05-29 22:45:00,257390.0
2021-05-29 22:55:00,257382.0
2021-05-29 23:05:00,257382.0
2021-05-29 23:15:00,257426.0
2021-05-29 23:25:00,257417.0
2021-05-29 23:35:00,257446.0
2021-05-29 23:45:00,257413.0
2021-05-29 23:55:00,257430.0
2021-05-30 00:05:00,257391.0
2021-05-30 00:15:00,257407.0
2021-05-30 00:25:00,257419.0
2021-05-30 00:35:00,257407.0
2021-05-30 00:45:00,257401.0
2021-05-30 00:55:00,257391.0
2021-05-30 01:05:00,257411.0
2021-05-30 01:15:00,257430.0
2021-05-30 01:25:00,257427.0
2021-05-30 01:35:00,257406.0
2021-05-30 01:45:00,257420.0
2021-05-30 01:55:00,257432.0
2021-05-30 02:05:00,257409.0
2021-05-30 02:15:00,257398.0
2021-05-30 02:25:00,257450.0
2021-05-30 02:35:00,257407.0
2021-05-30 02:45:00,257441.0
2021-05-30 02:55:00,257453.0
2021-05-30 03:05:00,257447.0
2021-05-30 03:15:00,257437.0
2021-05-30 03:25:00,257445.0
2021-05-30 03:35:00,257435.0
2021-05-30 03:45:00,257466.0
2021-05-30 03:55:00,257473.0
2021-05-30 04:05:00,257439.0
2021-05-30 04:15:00,257449.0
2021-05-30 04:25:00,257498.0
2021-05-30 04:35:00,257448.0
2021-05-30 04:45:00,257437.0
2021-05-30 04:55:00,257427.0
2021-05-30 05:05:00,257398.0
2021-05-30 05:15:00,257398.0
2021-05-30 05:25:00,257369.0
2021-05-30 05:35:00,257379.0
2021-05-30 05:45:00,257407.0
2021-05-30 05:55:00,257402.0
2021-05-30 06:05:00,257387.0
2021-05-30 06:15:00,257405.0
2021-05-30 06:25:00,257408.0
2021-05-30 06:35:00,257424.0
2021-05-30 06:45:00,257454.0
2021-05-30 06:55:00,257425.0
2021-05-30 07:05:00,257437.0
2021-05-30 07:15:00,257419.0
2021-05-30 07:25:00,257426.0
2021-05-30 07:35:00,257439.0
2021-05-30 07:45:00,257452.0
2021-05-30 07:55:00,257444.0
2021-05-30 08:05:00,257392.0
2021-05-30 08:15:00,257427.0
2021-05-30 08:25:00,257439.0
2021-05-30 08:35:00,257430.0
2021-05-30 08:45:00,257445.0
2021-05-30 08:55:00,257299.0
2021-05-30 09:05:00,257448.0
2021-05-30 09:15:00,257453.0
2021-05-30 09:25:00,257474.0
2021-05-30 09:35:00,257474.0
2021-05-30 09:45:00,257446.0
2021-05-30 09:55:00,257443.0
2021-05-30 10:05:00,257329.0
2021-05-30 10:15:00,257365.0
2021-05-30 10:25:00,257383.0
2021-05-30 10:35:00,257379.0
2021-05-30 10:45:00,257149.0
2021-05-30 10:55:00,257157.0
2021-05-30 11:05:00,257348.0
2021-05-30 11:15:00,257346.0
2021-05-30 11:25:00,257345.0
2021-05-30 11:35:00,257368.0
2021-05-30 11:45:00,257380.0
2021-05-30 11:55:00,257356.0
2021-05-30 12:05:00,257336.0
2021-05-30 12:15:00,257341.0
2021-05-30 12:25:00,257341.0
2021-05-30 12:35:00,257328.0
2021-05-30 12:45:00,257332.0
2021-05-30 12:55:00,257293.0
2021-05-30 13:05:00,257299.0
2021-05-30 13:15:00,257288.0
2021-05-30 13:25:00,257286.0
2021-05-30 13:35:00,257306.0
2021-05-30 13:45:00,257307.0
2021-05-30 13:55:00,257272.0
2021-05-30 14:05:00,257246.0
2021-05-30 14:15:00,257252.0
2021-05-30 14:25:00,257194.0
2021-05-30 14:35:00,257244.0
2021-05-30 14:45:00,257291.0
2021-05-30 14:55:00,257287.0
2021-05-30 15:05:00,257279.0
2021-05-30 15:15:00,257294.0
2021-05-30 15:25:00,257321.0
2021-05-30 15:35:00,257365.0
2021-05-30 15:45:00,257348.0
2021-05-30 15:55:00,257315.0
2021-05-30 16:05:00,257365.0
2021-05-30 16:15:00,257169.0
2021-05-30 16:25:00,257343.0
2021-05-30 16:35:00,256944.0
2021-05-30 16:45:00,256961.0
2021-05-30 16:55:00,256965.0
2021-05-30 17:05:00,256951.0
2021-05-30 17:15:00,256978.0
2021-05-30 17:25:00,257040.0
2021-05-30 17:35:00,257040.0
2021-05-30 17:45:00,257025.0
2021-05-30 17:55:00,256905.0
2021-05-30 18:05:00,257006.0
2021-05-30 18:15:00,257017.0
2021-05-30 18:25:00,257003.0
2021-05-30 18:35:00,257398.0
2021-05-30 18:45:00,257412.0
2021-05-30 18:55:00,257405.0
2021-05-30 19:05:00,257429.0
2021-05-30 19:15:00,257353.0
2021-05-30 19:25:00,257044.0
2021-05-30 19:35:00,257016.0
2021-05-30 19:45:00,257022.0
2021-05-30 19:55:00,257019.0
2021-05-30 20:05:00,256995.0
2021-05-30 20:15:00,257397.0
2021-05-30 20:25:00,257398.0
2021-05-30 20:35:00,257407.0
2021-05-30 20:45:00,257389.0
2021-05-30 20:55:00,257362.0
2021-05-30 21:05:00,257380.0
2021-05-30 21:15:00,257375.0
2021-05-30 21:25:00,257422.0
2021-05-30 21:35:00,257442.0
2021-05-30 21:45:00,257437.0
2021-05-30 21:55:00,257402.0
2021-05-30 22:05:00,257404.0
2021-05-30 22:15:00,257419.0
2021-05-30 22:25:00,257427.0
2021-05-30 22:35:00,257431.0
2021-05-30 22:45:00,257454.0
2021-05-30 22:55:00,257374.0
2021-05-30 23:05:00,257271.0
2021-05-30 23:15:00,257283.0
2021-05-30 23:25:00,257278.0
2021-05-30 23:35:00,257242.0
2021-05-30 23:45:00,257245.0
2021-05-30 23:55:00,257304.0
2021-05-31 00:05:00,257479.0
2021-05-31 00:15:00,257447.0
2021-05-31 00:25:00,257462.0
2021-05-31 00:35:00,257408.0
2021-05-31 00:45:00,257456.0
2021-05-31 00:55:00,257470.0
2021-05-31 01:05:00,257495.0
2021-05-31 01:15:00,257467.0
2021-05-31 01:25:00,257508.0
2021-05-31 01:35:00,257487.0
2021-05-31 01:45:00,257499.0
2021-05-31 01:55:00,257475.0
2021-05-31 02:05:00,257496.0
2021-05-31 02:15:00,257513.0
2021-05-31 02:25:00,257514.0
2021-05-31 02:35:00,257483.0
2021-05-31 02:45:00,257528.0
2021-05-31 02:55:00,257513.0
2021-05-31 03:05:00,257481.0
2021-05-31 03:15:00,257491.0
2021-05-31 03:25:00,257572.0
2021-05-31 03:35:00,257478.0
2021-05-31 03:45:00,257410.0
2021-05-31 03:55:00,257397.0
2021-05-31 04:05:00,257360.0
2021-05-31 04:15:00,257408.0
2021-05-31 04:25:00,257390.0
2021-05-31 04:35:00,257415.0
2021-05-31 04:45:00,257364.0
2021-05-31 04:55:00,257431.0
2021-05-31 05:05:00,257458.0
2021-05-31 05:15:00,257462.0
2021-05-31 05:25:00,257449.0
2021-05-31 05:35:00,257510.0
2021-05-31 05:45:00,257481.0
2021-05-31 05:55:00,257463.0
2021-05-31 06:05:00,257466.0
2021-05-31 06:15:00,257435.0
2021-05-31 06:25:00,257471.0
2021-05-31 06:35:00,257466.0
2021-05-31 06:45:00,257456.0
2021-05-31 06:55:00,257455.0
2021-05-31 07:05:00,257607.0
2021-05-31 07:15:00,257457.0
2021-05-31 07:25:00,257467.0
2021-05-31 07:35:00,257471.0
2021-05-31 07:45:00,257481.0
2021-05-31 07:55:00,257454.0
2021-05-31 08:05:00,257477.0
2021-05-31 08:15:00,257481.0
2021-05-31 08:25:00,257528.0
2021-05-31 08:35:00,257497.0
2021-05-31 08:45:00,257485.0
2021-05-31 08:55:00,257464.0
2021-05-31 09:05:00,257515.0
2021-05-31 09:15:00,257572.0
2021-05-31 09:25:00,257486.0
2021-05-31 09:35:00,257507.0
2021-05-31 09:45:00,257455.0
2021-05-31 09:55:00,257423.0
